Chemical,Count
CHEMBL3217108,1
CHEMBL3217113,1
CHEMBL3216434,1
CHEMBL2402788,3
CHEMBL2207916,1
CHEMBL450733,3
CHEMBL2402778,3
CHEMBL468279,2
CHEMBL517595,2
CHEMBL467006,2
CHEMBL525421,2
CHEMBL469306,1
CHEMBL465989,4
CHEMBL450992,2
CHEMBL460352,1
CHEMBL459956,2
CHEMBL466196,2
CHEMBL466197,2
CHEMBL516493,2
CHEMBL523342,3
CHEMBL492913,3
CHEMBL475810,3
CHEMBL460556,2
CHEMBL1643740,8
CHEMBL4476040,1
CHEMBL2431487,2
CHEMBL2431516,2
CHEMBL2431507,2
CHEMBL2431491,2
CHEMBL4075870,2
CHEMBL4072711,2
CHEMBL525292,3
CHEMBL4093861,1
CHEMBL4072619,2
CHEMBL4066826,2
CHEMBL4094272,2
CHEMBL425763,1
CHEMBL204953,1
CHEMBL4590188,1
CHEMBL534797,3
CHEMBL3813885,1
CHEMBL4081368,3
CHEMBL322380,1
CHEMBL3787570,1
CHEMBL1255619,1
CHEMBL4540494,1
CHEMBL332186,3
CHEMBL4087075,1
CHEMBL4066995,1
CHEMBL4088978,2
CHEMBL4070192,2
CHEMBL4080845,2
CHEMBL4060486,2
CHEMBL147802,8
CHEMBL488145,4
CHEMBL485881,6
CHEMBL482469,4
CHEMBL487720,6
CHEMBL528101,4
CHEMBL335121,3
CHEMBL219488,1
CHEMBL300931,1
CHEMBL218437,2
CHEMBL375848,2
CHEMBL463938,1
CHEMBL473490,1
CHEMBL484132,1
CHEMBL144308,2
CHEMBL140497,2
CHEMBL488630,1
CHEMBL4070954,2
CHEMBL4072076,2
CHEMBL4100778,2
CHEMBL4062891,2
CHEMBL4104032,2
CHEMBL4069135,2
CHEMBL4101605,2
CHEMBL4090915,2
CHEMBL1649748,7
CHEMBL4068415,2
CHEMBL519708,4
CHEMBL448846,6
CHEMBL519493,4
CHEMBL145964,2
CHEMBL489524,1
CHEMBL4172282,1
CHEMBL4169160,1
CHEMBL4161478,1
CHEMBL4081312,2
CHEMBL4081882,2
CHEMBL4074492,2
CHEMBL4090804,1
CHEMBL497514,4
CHEMBL448801,4
CHEMBL3404022,2
CHEMBL176533,1
CHEMBL293915,3
CHEMBL143439,2
CHEMBL4085463,1
CHEMBL4077646,1
CHEMBL4066634,1
CHEMBL474101,1
CHEMBL472681,1
CHEMBL474304,1
CHEMBL473684,1
CHEMBL1565950,1
CHEMBL4072809,2
CHEMBL4088626,2
CHEMBL4060392,2
CHEMBL4095400,2
CHEMBL4064061,2
CHEMBL4071888,2
CHEMBL4085218,2
CHEMBL4100396,2
CHEMBL4063754,1
CHEMBL4083773,2
CHEMBL1766465,1
CHEMBL4103572,2
CHEMBL4078314,2
CHEMBL4062337,2
CHEMBL467809,3
CHEMBL500206,3
CHEMBL4437388,2
CHEMBL4577940,2
CHEMBL4464908,2
CHEMBL4448152,1
CHEMBL529211,6
CHEMBL413059,6
CHEMBL1812336,2
CHEMBL1807208,1
CHEMBL4077495,2
CHEMBL433008,7
CHEMBL4285508,1
CHEMBL148170,2
CHEMBL323489,1
CHEMBL532056,1
CHEMBL3144160,2
CHEMBL3216528,1
CHEMBL1834216,1
CHEMBL1353042,1
CHEMBL1835293,1
CHEMBL1835289,1
CHEMBL1835274,1
CHEMBL1835180,1
CHEMBL1835176,2
CHEMBL2089239,2
CHEMBL2089247,2
CHEMBL2089249,2
CHEMBL2089234,2
CHEMBL2089236,2
CHEMBL2089241,2
CHEMBL2042180,1
CHEMBL2042186,1
CHEMBL4171618,1
CHEMBL4172859,4
CHEMBL4176037,4
CHEMBL4171900,2
CHEMBL4166728,7
CHEMBL183483,1
CHEMBL3774898,1
CHEMBL4209486,4
CHEMBL504404,1
CHEMBL341638,4
CHEMBL602912,2
CHEMBL598930,2
CHEMBL2047184,2
CHEMBL219420,8
CHEMBL189204,4
CHEMBL3229607,2
CHEMBL4213194,2
CHEMBL218330,4
CHEMBL221740,2
CHEMBL3739487,2
CHEMBL385113,2
CHEMBL220878,2
CHEMBL221967,2
CHEMBL2058836,2
CHEMBL3741741,3
CHEMBL4206746,9
CHEMBL4208887,1
CHEMBL193624,2
CHEMBL365981,2
CHEMBL194720,2
CHEMBL4543126,3
CHEMBL4458561,3
CHEMBL4559191,3
CHEMBL2035993,2
CHEMBL2041108,1
CHEMBL2042000,2
CHEMBL2041991,2
CHEMBL2041987,2
CHEMBL2041979,2
CHEMBL2041978,2
CHEMBL3116038,3
CHEMBL4851778,1
CHEMBL1187188,2
CHEMBL1187230,2
CHEMBL1187237,2
CHEMBL22763,2
CHEMBL4787907,2
CHEMBL4784471,2
CHEMBL4796950,2
CHEMBL3215826,3
CHEMBL2036000,2
CHEMBL2036002,2
CHEMBL2035998,2
CHEMBL2407832,4
CHEMBL2316506,2
CHEMBL2316806,2
CHEMBL2316802,2
CHEMBL2334008,1
CHEMBL2334007,1
CHEMBL2334028,1
CHEMBL2334034,2
CHEMBL2334032,3
CHEMBL2334389,2
CHEMBL4858445,1
CHEMBL4862256,1
CHEMBL494952,4
CHEMBL3617328,2
CHEMBL2442700,1
CHEMBL3740426,2
CHEMBL4168504,1
CHEMBL331745,1
CHEMBL3330914,1
CHEMBL4874145,13
CHEMBL438457,6
CHEMBL4094645,4
CHEMBL3759379,2
CHEMBL3759413,2
CHEMBL3759371,2
CHEMBL3758975,2
CHEMBL3759474,2
CHEMBL3634144,1
CHEMBL92540,1
CHEMBL3403497,1
CHEMBL3404038,2
CHEMBL3404046,1
CHEMBL3401418,1
CHEMBL3401426,1
CHEMBL408243,8
CHEMBL3393867,2
CHEMBL527817,2
CHEMBL4103823,4
CHEMBL176726,1
CHEMBL3400178,4
CHEMBL3402992,7
CHEMBL3402986,1
CHEMBL3402988,1
CHEMBL3604000,1
CHEMBL3603989,1
CHEMBL3603988,1
CHEMBL1852002,1
CHEMBL4870175,2
CHEMBL4864536,2
CHEMBL4879192,1
CHEMBL3120296,2
CHEMBL3120286,2
CHEMBL4846172,1
CHEMBL3124987,2
CHEMBL3124986,2
CHEMBL2164262,7
CHEMBL4853374,1
CHEMBL4849845,2
CHEMBL4879051,2
CHEMBL572059,1
CHEMBL565854,3
CHEMBL4784036,6
CHEMBL4781149,5
CHEMBL4780298,6
CHEMBL4800011,6
CHEMBL4789860,6
CHEMBL60070,5
CHEMBL121663,15
CHEMBL4534157,1
CHEMBL2347233,1
CHEMBL497684,4
CHEMBL3112876,1
CHEMBL3112873,1
CHEMBL1951747,1
CHEMBL3216249,1
CHEMBL5197561,2
CHEMBL3233348,4
CHEMBL5308930,4
CHEMBL5309985,6
CHEMBL3093743,2
CHEMBL3093733,2
CHEMBL3093727,2
CHEMBL5312609,4
CHEMBL3814725,2
CHEMBL5309764,4
CHEMBL3104425,1
CHEMBL237235,2
CHEMBL5219722,3
CHEMBL5310273,4
CHEMBL5310710,4
CHEMBL5313620,7
CHEMBL3814229,2
CHEMBL394275,2
CHEMBL3216043,1
CHEMBL5267153,2
CHEMBL826,2
CHEMBL9,13
CHEMBL595634,2
CHEMBL610197,2
CHEMBL5309250,3
CHEMBL594364,2
CHEMBL5309993,4
CHEMBL5314195,6
CHEMBL5311138,3
CHEMBL5310970,8
CHEMBL5313906,3
CHEMBL5312353,3
CHEMBL2158135,1
CHEMBL3216850,1
CHEMBL3215961,1
CHEMBL5282198,2
CHEMBL5290160,2
CHEMBL595461,2
CHEMBL5272390,2
CHEMBL5281789,3
CHEMBL5289795,3
CHEMBL595602,2
CHEMBL593492,2
CHEMBL609013,1
CHEMBL2431519,2
CHEMBL2431517,2
CHEMBL2431504,2
CHEMBL2431503,2
CHEMBL1288751,3
CHEMBL1288754,3
CHEMBL605506,2
CHEMBL593192,2
CHEMBL1290314,6
CHEMBL482694,1
CHEMBL408157,1
CHEMBL389098,6
CHEMBL595717,2
CHEMBL410156,6
CHEMBL593261,2
CHEMBL596077,2
CHEMBL1091437,1
CHEMBL3217133,1
CHEMBL2441928,1
CHEMBL2441921,2
CHEMBL5396188,2
CHEMBL4161907,2
CHEMBL579223,6
CHEMBL567970,3
CHEMBL2218894,6
CHEMBL3127251,2
CHEMBL509952,2
CHEMBL44541,6
CHEMBL3133764,6
CHEMBL1076120,1
CHEMBL1076140,1
CHEMBL1099119,1
CHEMBL5313530,9
CHEMBL5313029,4
CHEMBL1215568,1
CHEMBL5422455,2
CHEMBL1169787,2
CHEMBL5313829,4
CHEMBL2024108,1
CHEMBL2021963,1
CHEMBL2022212,1
CHEMBL2022213,1
CHEMBL2022217,1
CHEMBL5312855,4
CHEMBL598607,1
CHEMBL1215697,1
CHEMBL1215699,1
CHEMBL597164,2
CHEMBL1214740,1
CHEMBL1215278,1
CHEMBL1215566,1
CHEMBL5283931,1
CHEMBL5274893,1
CHEMBL5181284,1
CHEMBL5179291,1
CHEMBL1076043,1
CHEMBL1076004,1
CHEMBL1214461,1
CHEMBL2012944,2
CHEMBL2023835,2
CHEMBL5178672,1
CHEMBL1077876,2
CHEMBL572196,4
CHEMBL1277742,1
CHEMBL1946557,2
CHEMBL1079636,1
CHEMBL5313643,6
CHEMBL5308631,14
CHEMBL153569,1
CHEMBL357110,1
CHEMBL5310011,4
CHEMBL5309144,4
CHEMBL5402556,1
CHEMBL597422,2
CHEMBL24057,21
CHEMBL598800,1
CHEMBL589836,1
CHEMBL2130744,6
CHEMBL1256947,7
CHEMBL592304,5
CHEMBL1255754,6
CHEMBL1256847,7
CHEMBL2359966,23
CHEMBL397686,16
CHEMBL1255788,7
CHEMBL1256723,7
CHEMBL1272282,2
CHEMBL1272281,2
CHEMBL1271463,2
CHEMBL4783016,2
CHEMBL4779024,2
CHEMBL1762552,2
CHEMBL1269515,2
CHEMBL1271955,2
CHEMBL4846079,1
CHEMBL4876712,1
CHEMBL1079484,1
CHEMBL74174,2
CHEMBL511008,1
CHEMBL4081257,2
CHEMBL3752731,2
CHEMBL3754215,2
CHEMBL2435776,1
CHEMBL2435771,1
CHEMBL2435765,1
CHEMBL1950414,1
CHEMBL1950431,1
CHEMBL1950417,3
CHEMBL1950420,3
CHEMBL1652416,1
CHEMBL4075374,1
CHEMBL456517,2
CHEMBL4066265,2
CHEMBL4097938,2
CHEMBL4085635,2
CHEMBL4077777,2
CHEMBL4101121,2
CHEMBL4077008,1
CHEMBL4099296,1
CHEMBL4084199,2
CHEMBL4102171,2
CHEMBL4104839,1
CHEMBL1289828,4
CHEMBL1672270,4
CHEMBL1290599,4
CHEMBL1290598,4
CHEMBL2012957,2
CHEMBL1650076,1
CHEMBL2012945,2
CHEMBL3216588,1
CHEMBL3215690,1
CHEMBL2426545,1
CHEMBL3356384,2
CHEMBL3356392,2
CHEMBL3356395,2
CHEMBL3356387,2
CHEMBL3356389,2
CHEMBL4166159,1
CHEMBL3344525,3
CHEMBL174446,1
CHEMBL3344520,2
CHEMBL3344518,3
CHEMBL64440,3
CHEMBL3343965,2
CHEMBL3343957,2
CHEMBL3343959,2
CHEMBL1917066,1
CHEMBL3338027,1
CHEMBL1927125,1
CHEMBL3353674,2
CHEMBL3353683,2
CHEMBL1929340,2
CHEMBL1928654,1
CHEMBL3315154,1
CHEMBL4761016,4
CHEMBL1929343,2
CHEMBL1928411,1
CHEMBL1928416,1
CHEMBL1928418,1
CHEMBL1928420,1
CHEMBL1950419,3
CHEMBL148165,2
CHEMBL3298604,2
CHEMBL1947212,1
CHEMBL1947216,1
CHEMBL1939607,2
CHEMBL1939614,1
CHEMBL1939616,1
CHEMBL1673265,2
CHEMBL1213592,8
CHEMBL157930,2
CHEMBL16869,2
CHEMBL3326560,1
CHEMBL1951750,1
CHEMBL1094508,2
CHEMBL1171635,1
CHEMBL317760,1
CHEMBL139077,2
CHEMBL502768,4
CHEMBL1927692,2
CHEMBL4162190,8
CHEMBL3038044,1
CHEMBL1164344,2
CHEMBL529251,2
CHEMBL1224131,1
CHEMBL250447,2
CHEMBL587764,1
CHEMBL69157,1
CHEMBL182115,3
CHEMBL183147,3
CHEMBL4088130,1
CHEMBL3799739,1
CHEMBL4074128,1
CHEMBL4085402,1
CHEMBL4062743,1
CHEMBL82863,2
CHEMBL184209,1
CHEMBL86254,2
CHEMBL369954,1
CHEMBL484795,1
CHEMBL464561,2
CHEMBL3116381,1
CHEMBL3116376,1
CHEMBL3120844,1
CHEMBL3771215,1
CHEMBL266780,1
CHEMBL4,9
CHEMBL85857,2
CHEMBL37647,2
CHEMBL38217,1
CHEMBL96248,2
CHEMBL22590,6
CHEMBL510173,2
CHEMBL501281,2
CHEMBL380230,3
CHEMBL4090992,2
CHEMBL349517,1
CHEMBL430113,1
CHEMBL259023,1
CHEMBL436908,1
CHEMBL261816,1
CHEMBL4214861,4
CHEMBL253114,1
CHEMBL401493,1
CHEMBL109192,1
CHEMBL61266,3
CHEMBL250155,4
CHEMBL4103778,3
CHEMBL537372,3
CHEMBL578464,3
CHEMBL546977,3
CHEMBL546835,3
CHEMBL2172226,2
CHEMBL586583,3
CHEMBL3637876,3
CHEMBL529152,3
CHEMBL3637842,3
CHEMBL586383,3
CHEMBL531326,5
CHEMBL3637889,1
CHEMBL546607,2
CHEMBL3809757,3
CHEMBL215484,2
CHEMBL3828128,1
CHEMBL3827030,1
CHEMBL367762,1
CHEMBL3216248,1
CHEMBL3216918,1
CHEMBL4061174,2
CHEMBL4105666,2
CHEMBL4071871,2
CHEMBL4079660,2
CHEMBL2377325,1
CHEMBL2377304,1
CHEMBL252043,1
CHEMBL253267,1
CHEMBL343728,2
CHEMBL4085085,2
CHEMBL384238,1
CHEMBL514530,1
CHEMBL476587,1
CHEMBL218891,5
CHEMBL219333,8
CHEMBL4459053,2
CHEMBL1214365,2
CHEMBL4093908,2
CHEMBL1917676,1
CHEMBL1917672,2
CHEMBL4542654,4
CHEMBL3827978,6
CHEMBL4076244,1
CHEMBL4076872,1
CHEMBL509157,4
CHEMBL221235,2
CHEMBL4175337,1
CHEMBL536755,1
CHEMBL4064215,2
CHEMBL1917682,1
CHEMBL1917520,2
CHEMBL269531,2
CHEMBL3215350,2
CHEMBL1288749,3
CHEMBL1914490,1
CHEMBL1917538,1
CHEMBL220276,1
CHEMBL1288748,3
CHEMBL1288757,3
CHEMBL4083362,1
CHEMBL446386,2
CHEMBL434563,2
CHEMBL583612,2
CHEMBL566975,2
CHEMBL3215594,1
CHEMBL3216040,1
CHEMBL3104870,1
CHEMBL1215753,2
CHEMBL1213855,1
CHEMBL1213930,1
CHEMBL1213984,1
CHEMBL1214757,2
CHEMBL146826,5
CHEMBL147806,5
CHEMBL522958,2
CHEMBL491675,3
CHEMBL468426,3
CHEMBL454039,3
CHEMBL468860,3
CHEMBL513865,3
CHEMBL449539,3
CHEMBL4067619,2
CHEMBL4092646,2
CHEMBL4101320,2
CHEMBL315677,2
CHEMBL4127500,1
CHEMBL4128075,1
CHEMBL4130111,1
CHEMBL2408434,2
CHEMBL2058009,5
CHEMBL478724,1
CHEMBL477079,1
CHEMBL67277,2
CHEMBL316953,2
CHEMBL1928423,1
CHEMBL512026,1
CHEMBL610245,1
CHEMBL124203,1
CHEMBL236949,1
CHEMBL4075138,2
CHEMBL4071207,2
CHEMBL4072460,2
CHEMBL4099242,2
CHEMBL476717,2
CHEMBL1077542,1
CHEMBL1077540,1
CHEMBL2407848,4
CHEMBL553649,1
CHEMBL575071,2
CHEMBL480105,1
CHEMBL2368046,1
CHEMBL4204296,1
CHEMBL394272,2
CHEMBL395634,3
CHEMBL484296,4
CHEMBL405429,1
CHEMBL271996,1
CHEMBL456938,1
CHEMBL405745,1
CHEMBL464365,1
CHEMBL2058038,4
CHEMBL3260213,2
CHEMBL3260208,2
CHEMBL4206907,1
CHEMBL3233357,1
CHEMBL464356,1
CHEMBL3235633,2
CHEMBL3235657,2
CHEMBL463203,1
CHEMBL464613,1
CHEMBL462810,1
CHEMBL512475,3
CHEMBL146333,8
CHEMBL519076,1
CHEMBL3286857,6
CHEMBL4519164,1
CHEMBL233997,2
CHEMBL238329,4
CHEMBL234664,4
CHEMBL4800524,2
CHEMBL4798055,2
CHEMBL4755410,2
CHEMBL4754260,1
CHEMBL4740538,1
CHEMBL471298,3
CHEMBL505624,2
CHEMBL308726,4
CHEMBL4788988,1
CHEMBL4747559,4
CHEMBL4794066,2
CHEMBL606554,2
CHEMBL37644,1
CHEMBL3116031,3
CHEMBL3819321,2
CHEMBL3818952,2
CHEMBL3819413,2
CHEMBL3818870,2
CHEMBL3818559,2
CHEMBL3818580,2
CHEMBL3819056,2
CHEMBL3818133,2
CHEMBL3818818,2
CHEMBL3818317,2
CHEMBL3818252,2
CHEMBL3818702,2
CHEMBL3038033,1
CHEMBL3828583,1
CHEMBL3823785,1
CHEMBL410155,6
CHEMBL3823159,1
CHEMBL245166,1
CHEMBL440408,2
CHEMBL458741,1
CHEMBL3937498,1
CHEMBL469834,2
CHEMBL486762,3
CHEMBL466381,2
CHEMBL3298877,2
CHEMBL492579,1
CHEMBL3216013,1
CHEMBL1292,2
CHEMBL123,17
CHEMBL3216658,1
CHEMBL1606,6
CHEMBL483292,1
CHEMBL482924,1
CHEMBL482719,1
CHEMBL485116,1
CHEMBL3216922,1
CHEMBL378006,2
CHEMBL237458,4
CHEMBL1800829,2
CHEMBL1800771,2
CHEMBL1800772,2
CHEMBL1800775,2
CHEMBL599917,2
CHEMBL1800137,2
CHEMBL1800778,2
CHEMBL239498,1
CHEMBL488344,1
CHEMBL4285334,2
CHEMBL2041951,1
CHEMBL2041945,1
CHEMBL2041765,1
CHEMBL408071,1
CHEMBL218332,4
CHEMBL260304,4
CHEMBL272405,2
CHEMBL410475,3
CHEMBL260466,3
CHEMBL260401,3
CHEMBL4089398,2
CHEMBL4097110,2
CHEMBL4086942,2
CHEMBL3617455,1
CHEMBL261297,2
CHEMBL409639,2
CHEMBL1828817,1
CHEMBL59873,4
CHEMBL1241239,4
CHEMBL1241238,4
CHEMBL1812339,2
CHEMBL4078078,2
CHEMBL2017471,1
CHEMBL2017474,1
CHEMBL2017478,1
CHEMBL484618,1
CHEMBL484614,1
CHEMBL484809,1
CHEMBL468255,1
CHEMBL497513,4
CHEMBL34930,3
CHEMBL3216692,1
CHEMBL2023440,2
CHEMBL476098,1
CHEMBL561853,2
CHEMBL549425,2
CHEMBL520056,4
CHEMBL487741,4
CHEMBL2029597,1
CHEMBL2029755,1
CHEMBL572594,2
CHEMBL3547034,3
CHEMBL1852280,1
CHEMBL3597024,2
CHEMBL2017465,1
CHEMBL594910,1
CHEMBL271204,4
CHEMBL271166,4
CHEMBL270767,4
CHEMBL405476,1
CHEMBL406915,3
CHEMBL405878,4
CHEMBL270538,4
CHEMBL272451,2
CHEMBL443575,4
CHEMBL273070,4
CHEMBL406344,4
CHEMBL2181217,4
CHEMBL2407843,4
CHEMBL399850,1
CHEMBL596332,1
CHEMBL3604106,1
CHEMBL2030016,5
CHEMBL4442146,11
CHEMBL46524,11
CHEMBL1084470,1
CHEMBL1082806,1
CHEMBL1084724,1
CHEMBL2368755,1
CHEMBL594582,2
CHEMBL594701,2
CHEMBL595718,2
CHEMBL594846,2
CHEMBL2024110,1
CHEMBL2022211,1
CHEMBL1215636,1
CHEMBL1215459,1
CHEMBL1215733,1
CHEMBL512770,2
CHEMBL483744,1
CHEMBL519168,1
CHEMBL494024,1
CHEMBL479101,1
CHEMBL4215303,2
CHEMBL4218616,2
CHEMBL557242,1
CHEMBL555348,1
CHEMBL556490,1
CHEMBL551200,1
CHEMBL3758806,2
CHEMBL139856,5
CHEMBL116847,1
CHEMBL475143,1
CHEMBL510626,1
CHEMBL490288,2
CHEMBL4754279,1
CHEMBL475749,1
CHEMBL449309,1
CHEMBL597266,3
CHEMBL463202,1
CHEMBL469639,1
CHEMBL560615,1
CHEMBL556665,1
CHEMBL478533,1
CHEMBL451608,2
CHEMBL519035,1
CHEMBL139984,4
CHEMBL4088904,2
CHEMBL92182,2
CHEMBL4127381,1
CHEMBL4249272,3
CHEMBL4126561,1
CHEMBL195168,1
CHEMBL90358,2
CHEMBL515509,1
CHEMBL4085788,2
CHEMBL4175586,1
CHEMBL4160501,1
CHEMBL4174377,1
CHEMBL4067297,2
CHEMBL4129429,1
CHEMBL264392,2
CHEMBL4755658,4
CHEMBL4083078,1
CHEMBL4165490,2
CHEMBL4166845,2
CHEMBL3330898,1
CHEMBL359277,2
CHEMBL292517,3
CHEMBL4167440,2
CHEMBL4159210,4
CHEMBL29773,2
CHEMBL445,1
CHEMBL1774691,2
CHEMBL4160247,8
CHEMBL4078991,2
CHEMBL4096998,2
CHEMBL4105360,3
CHEMBL443013,2
CHEMBL2367931,4
CHEMBL1761043,1
CHEMBL1796427,2
CHEMBL1796547,2
CHEMBL1796409,2
CHEMBL1800773,2
CHEMBL301338,1
CHEMBL5188682,1
CHEMBL191083,2
CHEMBL4171506,1
CHEMBL4170041,1
CHEMBL5093798,5
CHEMBL554981,1
CHEMBL1802299,1
CHEMBL356284,2
CHEMBL1802544,8
CHEMBL1800624,1
CHEMBL5172999,11
CHEMBL5190700,14
CHEMBL1478,1
CHEMBL2071265,4
CHEMBL1830114,6
CHEMBL225606,1
CHEMBL441602,2
CHEMBL5094395,2
CHEMBL5081932,2
CHEMBL67390,1
CHEMBL5087824,2
CHEMBL5082637,2
CHEMBL5080488,2
CHEMBL388254,3
CHEMBL243890,6
CHEMBL455259,4
CHEMBL559861,2
CHEMBL563587,2
CHEMBL5093263,2
CHEMBL5075023,2
CHEMBL557704,1
CHEMBL2334023,4
CHEMBL2334031,6
CHEMBL2334022,4
CHEMBL2334037,6
CHEMBL2334040,3
CHEMBL575525,2
CHEMBL2334033,4
CHEMBL2334053,2
CHEMBL557324,1
CHEMBL269512,1
CHEMBL1780210,1
CHEMBL3215855,1
CHEMBL1774623,3
CHEMBL1774628,3
CHEMBL1774631,3
CHEMBL1631,2
CHEMBL5191032,2
CHEMBL5177723,6
CHEMBL1774627,3
CHEMBL1774629,3
CHEMBL1774634,3
CHEMBL1774641,3
CHEMBL228839,1
CHEMBL3216090,1
CHEMBL599054,2
CHEMBL609056,1
CHEMBL1668759,1
CHEMBL1669065,1
CHEMBL1669714,6
CHEMBL1290489,4
CHEMBL1289050,4
CHEMBL92129,9
CHEMBL252504,5
CHEMBL1290717,4
CHEMBL1290718,4
CHEMBL1290380,4
CHEMBL367771,1
CHEMBL343433,2
CHEMBL1682450,3
CHEMBL1682454,3
CHEMBL1682456,3
CHEMBL1682457,3
CHEMBL1780014,1
CHEMBL1780015,1
CHEMBL1780020,1
CHEMBL1773163,3
CHEMBL1773161,3
CHEMBL1773155,3
CHEMBL1773162,3
CHEMBL1783732,9
CHEMBL5286803,2
CHEMBL5288018,1
CHEMBL5279089,1
CHEMBL568304,1
CHEMBL579073,1
CHEMBL583620,2
CHEMBL5267129,1
CHEMBL5289227,2
CHEMBL566098,2
CHEMBL583209,1
CHEMBL3221641,1
CHEMBL1796411,2
CHEMBL1796536,2
CHEMBL1796543,2
CHEMBL1796549,2
CHEMBL1796551,2
CHEMBL1796569,2
CHEMBL1796420,2
CHEMBL1682585,3
CHEMBL1682594,3
CHEMBL1682600,3
CHEMBL1800769,2
CHEMBL1800770,2
CHEMBL1800828,2
CHEMBL1800832,2
CHEMBL1800774,2
CHEMBL430873,1
CHEMBL5273046,2
CHEMBL5278756,1
CHEMBL3593462,2
CHEMBL1812871,2
CHEMBL1812877,2
CHEMBL1812887,2
CHEMBL1796570,2
CHEMBL175846,1
CHEMBL1783731,5
CHEMBL3585406,2
CHEMBL1780222,1
CHEMBL5274888,2
CHEMBL5270615,1
CHEMBL5288925,1
CHEMBL88052,1
CHEMBL3547041,3
CHEMBL1851614,2
CHEMBL1232057,2
CHEMBL1945105,1
CHEMBL1773073,3
CHEMBL1947215,1
CHEMBL3596209,2
CHEMBL3597354,2
CHEMBL346221,2
CHEMBL1802864,1
CHEMBL1802539,1
CHEMBL1802545,1
CHEMBL1802547,1
CHEMBL1800548,1
CHEMBL1800549,1
CHEMBL1800550,1
CHEMBL1800554,1
CHEMBL1800627,1
CHEMBL76286,4
CHEMBL3617334,2
CHEMBL3216752,2
CHEMBL3617348,2
CHEMBL146192,4
CHEMBL3617354,1
CHEMBL3617355,1
CHEMBL143946,2
CHEMBL1822436,1
CHEMBL4085158,2
CHEMBL4074985,2
CHEMBL4088549,2
CHEMBL153679,2
CHEMBL3617332,2
CHEMBL2408797,3
CHEMBL2408810,2
CHEMBL2408997,1
CHEMBL2408998,1
CHEMBL2408999,1
CHEMBL2408991,1
CHEMBL2408988,1
CHEMBL2409002,3
CHEMBL3138242,2
CHEMBL401339,1
CHEMBL2368223,1
CHEMBL3600963,3
CHEMBL144763,2
CHEMBL54554,1
CHEMBL146305,2
CHEMBL4081985,1
CHEMBL345131,2
CHEMBL2322218,2
CHEMBL2338058,2
CHEMBL2314646,1
CHEMBL2314641,1
CHEMBL2408426,2
CHEMBL2408419,2
CHEMBL2408431,1
CHEMBL3601839,2
CHEMBL208004,2
CHEMBL208509,2
CHEMBL3037958,1
CHEMBL1198903,3
CHEMBL315158,2
CHEMBL433368,2
CHEMBL58967,1
CHEMBL2408421,2
CHEMBL2408432,2
CHEMBL224248,1
CHEMBL83177,2
CHEMBL1818619,2
CHEMBL1818699,2
CHEMBL1818626,2
CHEMBL1818698,1
CHEMBL1821986,1
CHEMBL2368409,1
CHEMBL86607,2
CHEMBL4075066,1
CHEMBL138618,5
CHEMBL367658,1
CHEMBL4168829,1
CHEMBL380734,1
CHEMBL3349382,1
CHEMBL1818024,1
CHEMBL1830995,2
CHEMBL1830993,2
CHEMBL1830992,2
CHEMBL1830986,2
CHEMBL1927488,2
CHEMBL1927479,3
CHEMBL271646,5
CHEMBL1822427,1
CHEMBL4214323,1
CHEMBL1835434,1
CHEMBL1928660,1
CHEMBL3038217,2
CHEMBL1928940,7
CHEMBL1928937,7
CHEMBL1928942,7
CHEMBL1928932,7
CHEMBL389398,1
CHEMBL557570,11
CHEMBL3217128,1
CHEMBL3215801,1
CHEMBL1941013,2
CHEMBL163150,1
CHEMBL482925,1
CHEMBL482495,1
CHEMBL520124,1
CHEMBL424964,1
CHEMBL150556,1
CHEMBL1107,4
CHEMBL289801,1
CHEMBL73518,4
CHEMBL491452,1
CHEMBL446605,1
CHEMBL439783,2
CHEMBL4099625,2
CHEMBL4066663,2
CHEMBL4096793,2
CHEMBL4077145,2
CHEMBL4084025,2
CHEMBL470819,2
CHEMBL285099,3
CHEMBL455267,1
CHEMBL508480,1
CHEMBL205338,12
CHEMBL206189,2
CHEMBL205339,2
CHEMBL4126805,2
CHEMBL4126130,1
CHEMBL211815,6
CHEMBL498515,2
CHEMBL134838,1
CHEMBL4170950,2
CHEMBL4159252,2
CHEMBL4169492,2
CHEMBL4059971,2
CHEMBL4075590,2
CHEMBL4092803,2
CHEMBL4080991,2
CHEMBL4089089,2
CHEMBL505319,2
CHEMBL4163163,1
CHEMBL4169144,1
CHEMBL2325751,4
CHEMBL449452,2
CHEMBL505741,2
CHEMBL3138246,2
CHEMBL125004,1
CHEMBL315323,2
CHEMBL189740,7
CHEMBL365799,5
CHEMBL479211,1
CHEMBL478339,1
CHEMBL4224953,2
CHEMBL505862,2
CHEMBL4745783,2
CHEMBL488513,2
CHEMBL4870928,2
CHEMBL4850666,2
CHEMBL4865822,1
CHEMBL477674,1
CHEMBL3971678,1
CHEMBL3902327,1
CHEMBL3936307,1
CHEMBL550607,1
CHEMBL558528,1
CHEMBL5200948,3
CHEMBL3217107,1
CHEMBL559553,1
CHEMBL487943,3
CHEMBL483495,4
CHEMBL483892,4
CHEMBL483693,4
CHEMBL483893,4
CHEMBL487533,4
CHEMBL488747,4
CHEMBL4205490,1
CHEMBL492326,3
CHEMBL4170324,2
CHEMBL4170749,2
