Scaffold,count
O=C(COc1ccccc1)N1CCc2c([nH]c3ccccc23)C1,1
O=S(=O)(CC1COC2(CCCC2)OO1)c1ccccc1,1
N=C(Nc1ccc(Oc2cccc(Oc3ccc(NC(=N)C4CCCCC4)cc3)c2)cc1)C1CCCCC1,1
O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1CCCCCCNc1ccnc2ccccc12,1
O=C(NC1CCCCC1C(=O)NCCCc1ccccc1)OCc1ccccc1,1
O=C(CN1C(=O)c2ccc(N3CCNCC3)cc2C1=O)NCCCCCCNc1ccnc2ccccc12,1
O=C(CN1C(=O)c2ccccc2C1=O)NCCNc1cccc2ccccc12,1
O=C(CCCN1C(=O)c2ccccc2C1=O)NCCNc1ccnc2ccccc12,1
O=C(OCCCc1ccccc1)OCO[PH](=O)OCOC(=O)OCCCc1ccccc1,1
c1ccc(CNc2nc3ccccc3c3[nH]c4ccccc4c23)cc1,1
c1ccc(Cn2c(N3CCN(c4ccnc5ccccc45)CC3)nc3ccccc32)cc1,1
c1coc(C23CCC4CCCCC4(CO2)OO3)c1,1
c1cc(N2CCN(c3ccc(NC4=NCCN4)cc3)CC2)ccc1NC1=NCCN1,1
O=C(NN(CC1CCOC1)c1ccncn1)c1ccc(CN2CCNCC2)cc1,1
O=c1cccc(C2C(c3ccc4ccccc4c3)C(c3cccc(=O)o3)C2c2ccc3ccccc3c2)o1,1
O=C(CS(=O)(=O)c1ccccc1)NCCS(=O)(=O)c1ccccc1,1
c1ccc(Nc2ccc(NC3=NCCN3)cc2)cc1,1
O=C1CCSCN1CCCNc1ccnc2ccccc12,1
O=C1C=CC2CCC3CCC=CC3C2C1,1
c1ccc(Nc2cc3[nH]c(C4CCCCCC4)nc3cn2)nc1,1
c1ccc2c(NC3CCN4CCCCC4C3)ccnc2c1,1
O=C(C=Cc1ccc(-c2ccccc2)o1)Nc1ccc(NC(=O)c2ccc3ccccc3c2)c(C(=O)c2ccccc2)c1,1
c1ncc(-c2ccc3c(c2)OCO3)cn1,1
c1cc(C2CC3CCCC4CCC5OOC43C(O5)O2)oc1C1CC2CCCC3CCC4OOC32C(O4)O1,1
O=C(COc1cccc(-c2cc(=O)c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3o2)c1)N1CCN(Cc2ccccc2)CC1,1
c1ccc2c(N3CCNCC3)ncnc2c1,1
c1ccc2c(Nc3ncnc4ccccc34)cccc2c1,1
O=C(Nc1cccc2ccccc12)OCC1N=C(c2ccccc2)c2ccccc2NC1=O,1
O=c1[nH]c2ccc3ccccc3c2[nH]c1=O,1
O=S(=O)(NC1Cc2ccccc2N(Cc2cnc[nH]2)C1)c1ccccn1,1
c1cc[n+](CCCCCCCCCCCCCCCC[n+]2ccccc2)cc1,1
O=C1C=C(OCCCn2cc(COc3ccc(C(=O)C=Cc4ccccc4)cc3)nn2)CS1,1
O=C(CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1)NCCCCCCCCNC(=O)CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1,1
B1OCc2ccc3c(c21)CCCC3,1
O=C(CN1CCCCC1)Nc1cc(COC(=O)NCCCN2CCNCC2)cc(Nc2ccnc3ccccc23)c1,1
O=C(NCc1ccccc1)C1CNCC1c1ccc2ccsc2c1,1
O=C(CCc1cccc2c1BOC2)NS(=O)(=O)C1CC1,1
c1ccc(-c2ncc(-c3cccnc3)s2)nc1,1
c1ccc2c(C3CC4CCNC3C(c3cccc5ccccc35)C4)cccc2c1,1
c1ccc2c(NCCCNC(c3ccc(COC4COc5nccn5C4)cc3)c3nnn[nH]3)ccnc2c1,1
O=C(CCN1CCNCC1)OC1CC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
O=C(NCCCN1CCNCC1)c1ccncc1,1
O=C1C=C(NCCN2CCCC2)C(=O)c2cc3c(cc21)CCCC3,1
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,1
O=C(Cn1ccc(=O)[nH]c1=O)NCCCNC(c1ccccc1)(c1ccccc1)c1ccccc1,1
c1cc2c(cc1NC1=NCCN1)CCC2,1
O=C(NCCCN1CCNCC1)C12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,1
c1ccc(C(c2c[nH]cc2-c2ccccc2-c2cccs2)n2ccnc2)cc1,1
O=C(CCC(=O)N(CCCNc1c2ccccc2nc2ccccc12)CCCNc1c2ccccc2nc2ccccc12)OC1CCCCC1,1
O=C1C=CC2(C=C1)CCCO2,1
O=C1N(c2ccccc2)C2(c3ccccc3-c3ccccc32)C12c1ccccc1Cc1ccccc12,1
C1CCCC2(CC1)OOC1(CCN(c3nc(N4CCOCC4)nc(N4CCOCC4)n3)CC1)OO2,1
O=C1OC2CC3CC=CC(=O)C3C3C(=O)C=CC1C23,1
O=C(Cn1ccc(=O)[nH]c1=O)NCCCNCCCNC(c1ccccc1)(c1ccccc1)c1ccccc1,1
O=C(NCCN1CCCC1)c1cc(NCCN2CCOCC2)nc2ccccc12,1
c1ccc2c(N3CC(CN4CCCCC4)N=N3)ccnc2c1.c1ccccc1,1
c1c[nH]c2ccnc-2c1,1
c1ccc2c(Nc3ccc(Nc4ncnc(N5CCCC5)n4)cc3)ccnc2c1,1
O=C(CCc1ccccc1)NCCCCCNC(=O)OCc1cn(CC2CCCCO2)nn1,1
c1cncc(-c2ccnc(-c3nnc(Nc4ccc5c(c4)CNCC5)o3)c2)c1,1
O=c1ccnc(SCc2ccccc2)[nH]1,1
O=C(CCCCC(=O)OC1C=C2CCNC2C2c3cc4c(cc3C(=O)OC12)OCO4)OC1C=C2CCNC2C2c3cc4c(cc3C(=O)OC12)OCO4,1
O=C(NCCCCNc1cccc2cccnc12)NNC(=O)NC1CCCC1,1
O=C(NCCCCNc1cccc2cccnc12)NNC(=O)NOCc1ccccc1,1
O=C(CCC1OOC2(CCCCC2)OO1)NCCCNC(=O)CCC1OOC2(CCCCC2)OO1,1
O=C(CC1CCC2(CC1)OOC1(CCCCC1)OO2)NCc1cccc(CNC(=O)CC2CCC3(CC2)OOC2(CCCCC2)OO3)c1,1
O=C(CN1CCCCC1)Nc1cc(COC(=O)CCCCCCCN2CCCCC2)cc(Nc2ccnc3ccccc23)c1,1
O=C(CN1CCc2ccccc2C1)Nc1cccc(Nc2ccnc3ccccc23)c1,1
C(#Cc1ccc(C#CCC[n+]2ccsc2)cc1)CC[n+]1ccsc1,1
O=C1CC(c2ccccc2)c2ccc3c(c2O1)CCC(c1ccccc1)O3,1
N=c1sc(-c2cccs2)nn1CCCCCCCCCCCCn1nc(-c2cccs2)sc1=N,1
O=C(C=Cc1ccc2c(c1)OCO2)NCCCCNc1cccc2cccnc12,1
C=C1C(=O)OC2C=CCCC3OC3CCC12,1
O=C(NCCCCNc1ccnc2ccccc12)c1ccc2c(c1)C(=O)N(NC(=O)c1ccncc1)C2=O,1
O=C(NN1C(=O)c2ccc(C(=O)OCCNc3ccnc4ccccc34)cc2C1=O)c1ccncc1,1
O=C(Nc1nccs1)c1cc2ccccc2o1,1
O=S(=O)(NCCCNc1c2c3ccccc3nc-2[nH]c2ccccc12)c1ccc2ccccc2c1,1
c1nc2nc[nH]c(NCCCN3CCNCC3)c-2n1,1
N=c1sc2ccccc2n1CCCCCCCCCCCCn1c(=N)sc2ccccc21,1
c1ccc(C(c2c[nH]cc2-c2ccc(-c3ccncc3)cc2)n2ccnc2)cc1,1
O=C1C=CC2Oc3c(cccc3-c3cccc4c3OC3CCCC=C3C4=O)C(=O)C2C1,1
O=C1C(=Cc2ccc(Cc3ccccc3)cc2)Oc2ccccc21,1
O=C1C(=Cc2ccc(Nc3ccccc3)cc2)Oc2ccccc21,1
O=C(NN=C(C=Cc1ccc2c(c1)OCO2)c1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,1
c1ccc(CNCCNCc2ccccc2)cc1,1
c1cncc(-c2cncc(-c3nnc(Nc4ccc5c(c4)CNCC5)o3)c2)c1,1
O=C1OC2C=CC3CCNC3C2c2cc3c(cc21)OCO3,1
c1ccc2c(c1)nc1cccc(Nc3cnccn3)n12,1
O=C1NC=CC(c2ccccc2)N1,1
C1CCC2(CC1)OOCCCOO2,1
O=C1NC2CSC(CCCCCNC(=O)OCCC3CC4CCCC5CCC6OOC54C(O3)O6)C2N1,1
c1ccc(COc2ccc(-c3cncnc3)cc2)cc1,1
O=C(Oc1cc2c3c(nccc3c1)C=CO2)c1ccccc1,1
C1CCN(CCC2CC3CCCC4CCC5OOC43C(O2)O5)CC1,1
O=C(Nc1cccc(-c2nc3ncccc3o2)c1)c1ccco1,1
O=C(CCCCC1SCC2NC(=O)NC21)NCCSSCCC(=O)NCc1cccc(CNC(=O)C23CC4CC(C2)C2(CC5(CCCCC5)OO2)C(C4)C3)c1,1
O=C(CCCCNC(=O)OCc1ccccc1)NC(C=CC(=O)N1CCCC1)Cc1ccccc1,1
O=C1c2ccccc2C(=O)c2cc(CN3CCNCC3)ccc21,1
C1=C(c2ccccc2)NC2=NC=C3N(c4ccccc4)N=C(c4ccccc4)N3C12,1
O=C(NCCCCC1SCC2NC(=O)NC21)NCc1cccc(CNC(=O)C23CC4CC(C2)C2(OOC5(CCCCC5)O2)C(C4)C3)c1,1
O=C1C=C2CC3COC45OC4C(=O)C4(CCC6CCCCC67CC24C35O7)C1,1
O=C(Cn1cc(COC2=CC(=O)c3ccccc3C2=O)nn1)c1ccc(-c2ccccc2)cc1,1
c1ccc(C(c2ccnc3ccccc23)n2ccnc2)cc1,1
O=C1CC=CCCC(=O)OCCCCCCC=CCC1,1
c1ccc(OCCCOc2ccc(Cc3cncnc3)cc2)cc1,1
O=C(CCc1ccccc1)Nc1ccc(NC(=O)CN2CCNCC2)c(C(=O)c2ccccc2)c1,1
c1ccc(CNCCc2ccc3c(c2)CCCO3)cc1,1
c1ccc(C[n+]2csc(CCOCc3cn(CCc4c[n+](Cc5ccccc5)cs4)nn3)c2)cc1,1
O=C1C=CC23CCNC(Cc4ccccc42)C3=C1,1
O=C1CC2CC3C(=O)C=CC3CCC2O1,1
O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCCN(CCCNCc2ccccn2)CCCCO1,1
C(=CCn1c[nH+]c2ncncc21)CCC1CCCC2=C1CCCC2,1
O=S(=O)(C=Cc1ccc2c(c1)OCO2)c1ccccc1,1
C=C1CCC2CCCCC2C1,1
c1cncc(-c2ccc(-c3cccs3)s2)c1,1
O=C(C=NNc1nnc2ccccc2n1)NCCCCCCCNc1ccnc2ccccc12,1
O=c1c2cc3c(cc2c2cccc4c2n1CC4)OCO3,1
C1=C2CCN3Cc4ccccc4C(CC1)C23,1
O=C1C=C2CCN3Cc4cc5c(cc4C(C1)C23)OCO5,1
c1ccc(CN2CCC(Nc3nc(N4CCN(c5ccccn5)CC4)nc4ccccc34)C2)cc1,1
O=C1CCCN1CCNc1cc(-c2ccccc2)cc2nc3ccccc3n12,1
C(=CCCCC1CCCO1)CCC=CCCCC1CCCO1,1
O=C1C=CC2C(C1)CC(=O)C1C2CCC2C(c3ccco3)OC(=O)C3OC321,1
c1ccc2c(N3CCCC3)ncnc2c1,1
O=C(Cn1ccc(=O)[nH]c1=O)NCCCCNC(c1ccccc1)(c1ccccc1)c1ccccc1,1
c1ccc(-c2ccc3cc(-c4cccnc4)[nH]c3c2)cc1,1
O=C(c1ccccc1)c1cc(NS(=O)(=O)c2ccccc2)ccc1NC(=O)C(c1ccccc1)N1CCNCC1,1
c1ccc2c(c1)C1=NCCN1C2Cc1ccsc1,1
O=C1C=[NH+]c2cc3c(cc21)OCO3,1
c1ccc(OCCCOCCc2ncncc2-c2ccccc2)cc1,1
O=C(CCN1CCCCC1)N(CCCNc1c2ccccc2nc2ccccc12)CCCNc1c2ccccc2nc2ccccc12,1
O=C1CC2CCC(CC3C=C4OC(=O)C5=C4C3C3OC(=O)CC3CC5)=C3C(=O)C=CC3C2O1,1
O=C(CCCCCCCCCCCN1CCCCC1)N1CCN(c2ccnc3ccccc23)CCN(c2ccnc3ccccc23)CC1,1
O=C(CN1CCNCC1)N1CCC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
O=c1[nH]cnc2c1NCN2,1
O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)C1CO1,1
O=C(CCc1c[nH]c2ccccc12)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)C1CO1,1
c1ccc2c(N3CCC(N4CCCCC4)CC3)c3c(nc2c1)[nH]c1ccccc13,1
O=C(CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1)NCCCNCCCCNCCCNC(=O)CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1,1
c1ccc2c3c(NCC4CCCN4)c4ccccc4[nH]c-3nc2c1,1
O=C1C2Cc3c([nH]c4ccccc34)C(c3ccccc3)N2C(=O)CN1C1CCNC1,1
O=c1c2ccccc2sn1-c1cccc2ccccc12,1
O=S(=O)(CCCCCS(=O)(=O)c1ccccc1)c1ccccc1,1
O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)NCc1ccccc1,1
c1ccc2[nH]c(-c3ccc(-c4cc5cc(-c6nc7ccccc7[nH]6)ccc5o4)cc3)nc2c1,1
c1cc(OCCCCCOc2ccnc(C3=NCCN3)c2)cc(C2=NCCN2)n1,1
C1=C(C(c2ccccc2)c2ccccc2)OC2OC3CCC4CCCC1C42OO3,1
O=C(NC1CCCCC1)c1cc(C(=O)N(c2ccccc2)C(C(=O)NCCc2ccccc2)c2ccccc2)sn1,1
c1cc(C2=NCCN2)ccc1NCCCCCNc1ccc(C2=NCCN2)cc1,1
c1ccc2oc(CCCCCCCCCc3cc4ccccc4o3)cc2c1,1
c1ccc(C[n+]2ccc(N=c3cc4oc5ccccc5nc-4c4ccccc34)cc2)cc1,1
O=C(CCCCN1CCCCC1)N1CCN(c2ccnc3ccccc23)CCN(c2ccnc3ccccc23)CC1,1
O=S(=O)(c1ccccc1)c1cncs1,1
c1ccc2c(c1)CC1CCCCC1O2,1
c1ccc(-c2ccccc2COc2ccc3nccc4c3c2CCC4)cc1,1
O=C1Nc2ccccc2C1=CNCCNc1ccnc2ccccc12,1
C(=Cc1cc(NC2CCCCC2)c2ccccc2n1)c1ccccc1,1
O=C(CN1C(=O)c2ccccc2C1=O)NCCCCCCCCNc1ccnc2ccccc12,1
O=C(Nc1ccccc1)ON=CNCCCCCCCCCCCCNC=NOC(=O)Nc1ccccc1,1
O=C1NC=C(C(=O)OCc2ccccc2)C(c2ccccc2)N1,1
C1=C(CN2CCNCC2)C2CCCC3CCC4OOC32C(O1)O4,1
c1ccc2c(N3CCOCC3)ncnc2c1,1
N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)NC4CCCC4)cc3)s2)cc1)NC1CCCC1,1
c1ccc(CSc2nc[nH]n2)cc1,1
O=C(c1cc2ccccc2[nH]1)N1CCc2c1ccc1ccoc21,1
c1ccc2c(N3CC(CN4CCOCC4)N=N3)ccnc2c1,1
c1cc(OCCCCCCCCCCOc2cccc(-c3nc4ccccc4[nH]3)c2)cc(-c2nc3ccccc3[nH]2)c1,1
C(=NNc1nncc2ccccc12)c1c(-c2ccccc2)[nH]c2ccccc12,1
c1ccc(C23CCN(C2)C(CNCc2ccnc4ccccc24)C3)cc1,1
c1ccc(-c2nc(-c3c[nH]c4ccccc34)[nH]c2-c2ccccc2)cc1,1
O=C(CN1C(=O)C(COC(=O)Nc2ccccc2)N=C(c2ccccc2)c2ccccc21)NCC=CS(=O)(=O)c1ccccc1,1
O=S1(=O)CCC(Nc2ncnc3cc(-c4ccccc4)sc23)CC1,1
c1cc2nc3ccc(N4CCOCC4)cc3[o+]c2cc1N1CCOCC1,1
c1ccc(-c2nccc(NCCC3CCCCC3)n2)nc1,1
c1c[nH]c(-c2ccc(-c3cc4cc(-c5ncc[nH]5)ccc4o3)cc2)n1,1
c1ccc2c(Nn3ccc(CNCC45CCCN4CCC5)c3)ccnc2c1,1
O=C(CN1CCNCC1)OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,1
O=C(CN1CCNCC1)OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,1
C1=C(CN2CCOCC2)C2CCCC3CCC4OOC32C(O1)O4,1
O=C(NCc1ccccc1)c1cc(COc2ccc3ncsc3c2)on1,1
O=C(Cn1c[n+](Cc2ccccc2)cn1)c1ccccc1,1
O=C(Cn1cncn1)c1ccccc1,1
O=C(CCC1CC2CCCC3CCC4OOC32C(O1)O4)NCCCNCCCNC(=O)CCC1CC2CCCC3CCC4OOC32C(O1)O4,1
C1CC2(CCN1)OOC(C1CC1)OO2,1
S=C(NN=Cc1ccco1)N1CCCCC1,1
c1ccc2oc(CCCCCCCCc3cc4ccccc4o3)cc2c1,1
c1cc2oc(CCCCc3cc4cc(C5=NCCN5)ccc4o3)cc2cc1C1=NCCN1,1
c1ccc(CCCN(CCCc2ccccc2)CCCN2CCN(CCCNc3ccnc4ccccc34)CC2)cc1,1
c1ccc2[nH]c(-c3ccc(-c4cc5cc(C6=NCCN6)ccc5o4)cc3)nc2c1,1
c1ccc2c(Nc3ccc(CNCCC45CCCN4CCC5)cc3)ccnc2c1,1
C(CCC1CC2CCCC3CCC4OOC32C(O1)O4)CCC1CC2CCCC3CCC4OOC32C(O1)O4,1
O=c1ccn(CCCCCNC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,1
O=C(Nc1ccc(NC(=O)C(c2ccccc2)N2CCNCC2)c(C(=O)c2ccccc2)c1)c1ccc2ccccc2c1,1
O=C(c1ccccc1)c1cc(NC(=O)c2cccc3ccccc23)ccc1NC(=O)C(c1ccccc1)N1CCNCC1,1
O=C1C=C2COCC2C1,1
c1ccc(C2CC3(N4CCCCC4)CC(NCN4CCCC4)C2C(c2ccccc2)C3)cc1,1
O=C1C=CCC(CC2CCC3C4=C(CCC23)CC2=CCC(=O)OCC2CC4)O1,1
O=C1C=CC2CC3=C(CCC2CO1)C1CCC(CC2CC=CC(=O)O2)C1CC3,1
O=C(Nc1cnc2ccccn2c1=O)OCc1ccccc1,1
c1cc2oc(CCCc3cc4cc(C5=NCCN5)ccc4o3)cc2cc1C1=NCCN1,1
c1csc(-c2cnc3c(c2)[nH]c2ccccc23)c1,1
O=C(N1CCCCC1)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1,1
O=C(OCC1c2ccccc2OC1c1ccccc1)c1ccccc1,1
O=C(CN1CCCCC1)Nc1cc(COC(=O)CCCCN2CCCC2)cc(Nc2ccnc3ccccc23)c1,1
O=C(NCC12CC(CN1Cc1ccccc1)C2)c1cc(-c2ccco2)n[nH]1,1
c1cc[n+](Cc2ccc(OCCOc3ccc(C[n+]4ccccc4)cc3)cc2)cc1,1
O=C(C[n+]1ccccc1)Nc1cccc(Nc2ccnc3ccccc23)c1,1
O=C(CCC(=O)OC1CC2CCCC3CCC4OOC32C(O4)O1)OC1CC2CCCC3CCC4OOC32C(O4)O1,1
O=C1C(c2ccccc2)=[NH+]c2ccc(C=Cc3ccccc3)cc21,1
O=C1NC(=O)c2cc(NCc3cn(C4CC(OC5CCCCO5)CCO4)nn3)c3c4c(ccc1c24)C(=O)NC3=O,1
C1=NCCc2ccc(-c3cccc4ccccc34)cc21,1
O=c1cc[nH]cc1-c1ccc(Oc2ccccc2)nc1,1
O=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NCC(=O)Nc1cccc2cccnc12,1
C1=CN(Cc2ccc3ccccc3n2)CCC1=[N+]1CCCC1,1
C(=C1CN2CCC1CC2)c1ccc2ccccc2c1,1
c1ccc(-c2ccc(CC3CN4CCC3CC4)cc2)cc1,1
O=C(CSc1nc2sc3c(c2c(=O)n1CCc1ccccc1)CCOC3)NCCCc1ccccc1,1
O=C(CSc1ccnc(SCCN2CCOCC2)n1)NNC(=O)Cc1ccccc1,1
O=C(CSc1nccc(=O)[nH]1)NNC(=O)Cc1ccccc1,1
O=C1CC(=O)C2(CC=CCC2)C(=O)C1,1
O=C(Nc1cc(C#Cc2ccccc2)ccn1)c1ccccc1,1
O=c1cc(NCCNc2cccc3cccnc23)c1=O,1
O=C(c1ccc(Nc2cc3[nH]c(-c4cccnc4)nc3cn2)nc1)N1CCOCC1,1
c1ccc(-c2nc3cnc(N4CCNCC4)cc3[nH]2)cc1,1
O=C(COc1ccc2c(c1)cc1ccccn12)NCc1ccco1,1
C1=C(CC2Cc3nccc4cccc(c34)O2)Oc2cccc3ccnc1c23,1
O=C(CN1CCCCC1)Nc1cc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc(Nc2ccnc3ccccc23)c1,1
O=C(CSCCc1ccccc1)c1c[nH]c2ccccc12,1
O=C1C=CC(=CCCCCC=CCCc2coc(CC3=CCNC3=O)c2)O1,1
O=C(NCc1cccc(OCC2CC2)c1)c1nc2cccc(OCCc3ccccc3)c2c(=O)[nH]1,1
c1cc2cc(Cc3cc4ccc(C5=NCCN5)cc4o3)oc2cc1C1=NCCN1,1
N=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)C(=N)C4OC423)C1,1
O=C(Cc1ccccc1)OC1CCC2=CC(=O)C3OC3C2C1,1
O=C1C=CC2C(C1)CC(OC(=O)C=Cc1ccccc1)C1C2CCC2C(c3ccoc3)C(=O)C3OC321,1
c1cc2c(NCCCN3CCN(CCCNc4nc5ccsc5n5cccc45)CC3)nc3ccsc3n2c1,1
c1ccc(OCc2cc(COc3ccccc3)c3ccccc3c2)cc1,1
c1cc[n+](CCCc2ccc(CCC[n+]3ccccc3)cc2)cc1,1
c1cncc(-c2cccc(-c3nnc(Nc4ccc5c(c4)CNC5)o3)c2)c1,1
c1cncc(-c2cc(-c3nnc(Nc4ccc5c(c4)CNCC5)o3)ccn2)c1,1
O=c1ccnc(SC23CC4CC(CC(C4)C2)C3)[nH]1,1
N=C(Nc1ccc2c(c1)Cc1cc(NC(=N)c3ccccn3)ccc1-2)c1ccccn1,1
c1cnc(Nc2ncc3ccccc3n2)nc1,1
C=C(COC1CCCCO1)c1cc2n(c(=O)c1)CCc1c-2[nH]c2ccccc12,1
c1cc(-c2cc3ncncc3s2)c2ccncc2c1,1
O=C(CCCCC1SCC2NC(=O)NC21)NCCSSCCC(=O)NCc1cccc(CNC(=O)CC2CC3CCCC4CCC5OOC43C(O2)O5)c1,1
O=C(CCCc1cn(CCN2CCCCC2)c2ccccc12)NC12CC3CC(CC(C3)C1)C2,1
O=C(C1CCCN1S(=O)(=O)c1ccc2ccccc2c1)N1CCN(c2ccnc3ccccc23)CC1,1
c1ccc(-c2ccc(-c3nc4ccccc4[nH]3)o2)cc1,1
O=C(CCc1ccccc1)Nc1ccc(NC(=O)C(c2ccccc2)N2CCNCC2)c(C(=O)c2ccccc2)c1,1
O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3=O,1
O=c1c2sc(-c3ccccc3)cc2ncn1-c1ccc2c(c1)ncn2CCCN1CCCC1,1
O=C(CCN1CCCCC1)N1CCC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
C(=C1CN2CCC1CC2)c1ccc(-c2ccccc2)cc1,1
O=C(Nc1ccnc(-c2cccnc2)n1)c1ccccc1,1
c1ccc(-c2cc3ncnc(N4CCNCC4)c3s2)cc1,1
c1ccc2c(NCCCCCCCCCCCCNc3c4ccccc4nc4ccccc34)c3ccccc3nc2c1,1
O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2ccnc3ccccc23)CC1,1
O=C(CC1CC2CCCC3CCC4CC(O1)C32OO4)c1cccc(C(=O)CC2CC3CCCC4CCC5CC(O2)C43OO5)c1,1
c1nncc(-c2cnnc(OCCc3cncs3)n2)n1,1
O=C1C=CCCCCCC2CC(CCCCCCCCCC3CC(CCCCCCCCCCCCCCCCO1)OCO3)OCO2,1
O=C(Nc1ccncc1)OCCn1ccnc1,1
c1ccc(N2CC3CC4CCC(N4)C3C2)nc1,1
c1ccc(COC2CC(c3ccccc3)C3CCC2N3)cc1,1
O=C(OC(Cn1ccnc1)c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,1
O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1CCCCCCCCNc1ccnc2ccccc12,1
O=C1c2cccc3c(N4CCNCC4)ccc(c23)C(=O)N1CCCNc1ccnc2ccccc12,1
O=C(NCCCNCCCCNCCCNC(=O)c1ccc[nH]1)c1ccc[nH]1,1
O=C(C=Cc1ccc(OCC=Cc2ccccc2)cc1)NCC(=O)Nc1cccc2cccnc12,1
O=S(=O)(CC(CC1CC2CCCC3CCC4OOC32C(O1)O4)CC1CC2CCCC3CCC4OOC32C(O1)O4)c1ccccc1,1
O=C(NCCCNc1nc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,1
O=S(=O)(NN=Cc1c[nH+]c2ccccc2[nH+]1)c1ccccc1,1
O=C(Oc1ccccc1)c1cc(-c2ccccc2)on1,1
O=C1CC(=O)C2=C(C1)OC1C=C3CCCCC3CC1C2,1
c1ccc(CN2CCN(CCC3CC4CCCC5CCC6OOC54C(O3)O6)CC2)cc1,1
O=C(CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)N1CCC(N2CCNCC2)CC1,1
O=C(CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)N1CCNCC1,1
O=C1C(=Cc2ccccc2)CSCC1=Cc1ccccc1,1
c1ccc(N2CCN(c3nc(NC4CCN(Cc5ccc6ccccc6c5)CC4)c4ccccc4n3)CC2)cc1,1
c1ccc(COc2ccc3c(NCCNc4cccc5ccccc45)nc(N4CCN(c5ccccc5)CC4)nc3c2)cc1,1
O=C(CCCCCCC(=O)Oc1ccccc1Oc1ccccc1)OC1=C(C2CCC(c3ccccc3)CC2)C(=O)c2ccccc2C1=O,1
c1ncnc(Nc2ccc([As]3SCCS3)cc2)n1,1
O=C1C=C2C(=CCC3CC4OC(=O)CC5C6CCC(C23)C45CO6)O1,1
c1cc(Nc2ccc(N=C3NCCN3)cc2)ccc1N=C1NCCN1,1
O=C1NC(=O)C2(CCN(Cc3cccc4cc[nH]c34)CC2)N1,1
C1=C(c2ccc(OCc3ccccc3)cc2)C2CCN1CC2,1
c1ccc(COCCCNCC2CCCO2)cc1,1
c1ccc(CN2CCC3(N4CCCC4)CC(c4ccccc4)C2C(c2ccccc2)C3)cc1,1
O=C(CN1CCCCC1)N1CC2CC(c3ccccc3)C(C1)C(c1ccccc1)C2,1
O=C(CN1CCCCC1)N1CCC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
c1ccc(C2CC3CCN(CCN4CCCCC4)C2C(c2ccccc2)C3)cc1,1
c1cc2oc(CCc3cc4ccc(C5=NCCN5)cc4o3)cc2cc1C1=NCCN1,1
c1ccc2c(NCCCN3CCN(CCCN(CC4CC4)N4CCCC4)CC3)ccnc2c1,1
N=c1ncc(-c2ccccc2)cn1CCCCCCCCCCCCn1cc(-c2ccccc2)cnc1=N,1
c1ccc2c(c1)Cc1ccccc1C2,1
O=C1C(c2cccnc2)=[NH+]c2ccccc21,1
c1ccc(CSc2cccc(Nc3ccc4nccc(-c5ccncc5)c4n3)c2)cc1,1
C(CCCCCCC1=NC2CCCCC2N1)CCCCCC1=NC2CCCCC2N1,1
O=C1C=CCCCCCCCCCCCCCCCCCCCCO1,1
c1c[nH]c(CCCCCCCCCCCCc2ncc[nH]2)n1,1
O=C1CC2CC(c3ccccc3)C1C(c1ccccc1)C2,1
C(CCCCCCNC1=NCCCC1)CCCCCNC1=NCCCC1,1
c1ccc(CCCn2cc(CCOC(c3ccnc4ccccc34)C3CC4CCN3CC4)nn2)cc1,1
