Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,Potency_label,Representative_pIC50,Flag Groups,mol_freq,strain_freq
CHEMBL2407845,,,490.05,1.0,6.86,114,CCc1c(OCc2ccccc2)c(=O)ccn1CCCCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',41.0,nM,7.39,,,UO_0000065,0,CHEMBL4711683,organism-based format,,CHEMBL4706610,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 48 hrs by parasite lactate dehydrogenase assay,3D7,7.39,active,7.39,CQS,8,7375
CHEMBL237237,,,323.31,0.0,-1.61,8a,C=CCO/N=c1/[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,IC50,'=',3310.0,nM,5.48,,,UO_0000065,0,CHEMBL898384,organism-based format,,CHEMBL1149611,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against drug-sensitive Plasmodium falciparum 3D7 after 24 hrs,3D7,5.48,inactive,5.48,MDS,2,7375
CHEMBL236766,,,297.27,0.0,-2.17,3a,CO/N=c1/[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,IC50,'=',20570.0,nM,4.69,,,UO_0000065,0,CHEMBL898385,organism-based format,,CHEMBL1149611,1,Scientific Literature,Bioorg Med Chem,,"Antimalarial activity against chloroquine,pyrimethamine-resistant Plasmodium falciparum K1 after 24 hrs",K1,4.69,inactive,4.69,"CQR, PYRR",3,5948
CHEMBL575440,AERUCYCLAMIDE C,,516.62,1.0,2.78,6,CC[C@H](C)[C@H]1NC(=O)c2coc(n2)[C@H](C(C)C)NC(=O)[C@H]2N=C(O[C@@H]2C)[C@H](C)NC(=O)c2csc1n2,IC50,'=',2300.0,nM,5.64,,,UO_0000065,0,CHEMBL1043926,organism-based format,,CHEMBL1154139,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as [3H]hypoxanthine incorporation after 48 hrs by beta-plate liquid scintillation counting,K1,5.64,inactive,5.64,CQR,1,5948
CHEMBL242455,,,550.82,2.0,9.08,4,COC1=C(CC=C(C)C)C(=O)[C@@]2(C(=O)C(C)C)C(=O)[C@]1(CC=C(C)C)C[C@H](CC=C(C)C)[C@@]2(C)CCC=C(C)C,IC50,'=',7800.0,nM,5.11,,,UO_0000065,0,CHEMBL907613,organism-based format,,CHEMBL1144599,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity after 48 hrs against Plasmodium falciparum K1 in human erythrocytes,K1,5.11,inactive,5.11,,1,5948
CHEMBL4791585,,,516.67,2.0,5.2,F9,COc1ccc(C(c2cccc(OC)c2O)N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)cc1,IC50,'=',6407.5,nM,5.19,,,UO_0000065,0,CHEMBL4732693,organism-based format,,CHEMBL4732035,1,Scientific Literature,RSC Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 assessed as growth inhibition after 48 hrs by flow cytometer,W2,5.19,inactive,5.19,CQR,1,5923
CHEMBL4749921,,,504.63,2.0,5.34,F15,COc1cccc(C(c2ccc(F)cc2)N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)c1O,IC50,'=',2257.5,nM,5.65,,,UO_0000065,0,CHEMBL4732693,organism-based format,,CHEMBL4732035,1,Scientific Literature,RSC Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 assessed as growth inhibition after 48 hrs by flow cytometer,W2,5.65,inactive,5.65,CQR,1,5923
CHEMBL230439,,,249.35,0.0,2.1,9a,O[C@H](CNC1CCCC1)COCc1ccccc1,IC50,'=',3900.0,nM,5.41,,,UO_0000065,0,CHEMBL894419,organism-based format,,CHEMBL1148739,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs,3D7,5.41,inactive,5.41,,2,7375
CHEMBL4778152,,,454.96,0.0,2.64,25,O=C(NO)c1cnc(N2CCC3(CCN(Cc4cccc5cccnc45)C3)CC2)nc1,IC50,'=',8.0,nM,8.1,,,UO_0000065,0,CHEMBL4713981,organism-based format,Erythrocyte,CHEMBL4706683,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against synchronized ring stage Plasmodium falciparum 3D7 infected in human erythrocytes assessed as reduction in parasite growth incubated for 72 hrs by Giemsa staining based light microscopic method,3D7,8.1,high_potency,8.1,,2,7375
CHEMBL63490,,,523.64,2.0,5.2,3c,COc1ccc2c(c1)nc(NCCCNCCCNc1nc3cc(OC)ccc3n3cccc13)c1cccn12,IC50,'=',190.0,nM,6.72,,,UO_0000065,0,CHEMBL766998,organism-based format,,CHEMBL1149143,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Plasmodium falciparum FcB1,FcB1,6.72,active,6.72,,3,748
CHEMBL60009,,,532.7,2.0,5.21,4a,c1ccc2c(c1)nc(NCCCN1CCN(CCCNc3nc4ccccc4n4cccc34)CC1)c1cccn12,IC50,'=',290.0,nM,6.54,,,UO_0000065,0,CHEMBL766998,organism-based format,,CHEMBL1149143,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against Plasmodium falciparum FcB1,FcB1,6.54,active,6.54,,3,748
CHEMBL143042,,,333.91,1.0,5.12,12,CCN(CC)CCCC(C)Nc1cc(C)nc2cc(Cl)ccc12,IC50,'=',1100.0,nM,5.96,,,UO_0000065,0,CHEMBL763687,organism-based format,,CHEMBL1132467,1,Scientific Literature,J Med Chem,,Parasite growth in chloroquine-sensitive Plasmodium falciparum K1,K1,5.96,inactive,5.96,CQS,2,5948
CHEMBL1669712,ROBUSTASIDE E,,452.41,2.0,-1.7,1,O=C(/C=C/C1(O)C=CC(O)CC1=O)OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,IC50,'=',55500.0,nM,4.26,,,UO_0000065,0,CHEMBL1669927,organism-based format,,CHEMBL1667740,1,Scientific Literature,J Nat Prod,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D6 infected in human O positive red blood cells assessed as inhibition of [3H]-hypoxanthine uptake after 48 hrs,D6,4.26,inactive,4.26,CQS,6,2297
CHEMBL1630206,,,377.47,0.0,3.6,WR-308295,COc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,IC50,'=',14.9,nM,7.83,,,UO_0000065,0,CHEMBL1636523,organism-based format,,CHEMBL1629555,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against drug-resistant Plasmodium falciparum D6 infected in Aotus lemurinus lemurinus monkey,D6,7.83,high_potency,7.83,MDR,4,2297
CHEMBL416956,MEFLOQUINE,4.0,378.32,0.0,4.45,Mefloquine,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,IC50,'=',37.4,nM,7.43,,,UO_0000065,0,CHEMBL1646249,organism-based format,,CHEMBL1641438,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against multidrug-resistant Plasmodium falciparum TM91C235 assessed as inhibition of [3H]hypoxanthine uptake,TM91-C235,7.43,active,7.474615,MDR,129,580
CHEMBL166199,,,210.27,0.0,2.56,2e,COC(C)(C)OOCCc1ccccc1,IC50,'=',520.0,nM,6.28,,,UO_0000065,0,CHEMBL763541,organism-based format,,CHEMBL1136364,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro antimalarial activity against Plasmodium falciparum FCR3,FcR3,6.28,active,6.28,,1,436
CHEMBL166086,,,282.42,0.0,4.48,2m,COC(C)(C)OOCCCCC1=CC[C@H]2C[C@@H]1C2(C)C,IC50,'=',480.0,nM,6.32,,,UO_0000065,0,CHEMBL763541,organism-based format,,CHEMBL1136364,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro antimalarial activity against Plasmodium falciparum FCR3,FcR3,6.32,active,6.32,,1,436
CHEMBL4793034,,,371.28,0.0,1.1,36; C566,CC1(C)N=C(N)N=C(N)N1OCCCNc1ccccc1,IC50,'=',1850.0,nM,5.73,,,UO_0000065,0,CHEMBL4768940,organism-based format,,CHEMBL4765292,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum TM4/8.2 infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation pretreated for 20 hrs followed by [3H]-hypoxanthine addition measured after 20 hrs by radioactivity method,TM4/8.2,5.73,inactive,5.73,,5,164
CHEMBL4797103,,,351.29,0.0,0.33,45; C550,CCN(CC)CCCON1C(N)=NC(N)=NC1(C)C,IC50,'=',24.0,nM,7.62,,,UO_0000065,0,CHEMBL4768940,organism-based format,,CHEMBL4765292,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum TM4/8.2 infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation pretreated for 20 hrs followed by [3H]-hypoxanthine addition measured after 20 hrs by radioactivity method,TM4/8.2,7.62,high_potency,7.62,,5,164
CHEMBL4791022,,,399.29,0.0,0.42,49; C496,CC1(C)N=C(N)N=C(N)N1OCCCNC(=O)c1ccccc1,IC50,'=',29.0,nM,7.54,,,UO_0000065,0,CHEMBL4768940,organism-based format,,CHEMBL4765292,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum TM4/8.2 infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation pretreated for 20 hrs followed by [3H]-hypoxanthine addition measured after 20 hrs by radioactivity method,TM4/8.2,7.54,high_potency,7.54,,6,164
CHEMBL4798412,,,540.76,0.0,4.06,19; C379,NC1=NC(c2ccccc2)N(CCCOc2cc(Cl)c(Cl)cc2Cl)C(N)=N1,IC50,'=',18.0,nM,7.75,,,UO_0000065,0,CHEMBL4768941,organism-based format,Erythrocyte,CHEMBL4765292,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum T9/94 RC17 harboring DHFR A16V/S108T mutant infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation pretreated for 20 hrs followed by [3H]-hypoxanthine addition measured after 20 hrs by radioactivity method,T9/94 RC17,7.74,high_potency,7.74,,6,33
CHEMBL3037968,,,456.58,1.0,5.74,4b,C=CCOc1ccc([C@@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)c(OCC=C)c1,IC50,'=',6.6,nM,8.18,,,UO_0000065,0,CHEMBL761748,organism-based format,,CHEMBL1132419,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54,NF54,8.18,high_potency,8.18,CQS,1,4725
CHEMBL76,CHLOROQUINE,4.0,319.88,0.0,4.81,CQ,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,IC50,'=',25.0,nM,7.6,,,UO_0000065,0,CHEMBL1667153,organism-based format,,CHEMBL1649448,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against Plasmodium falciparum IMT 10336 assessed as incorporation of [3H]hypoxanthine after 48 hrs by scintillation counter,IMT 10336,7.6,high_potency,7.435,,1556,19
CHEMBL1487,ATORVASTATIN,4.0,558.65,2.0,6.31,AVA,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,IC50,'=',2500.0,nM,5.6,,,UO_0000065,0,CHEMBL1667154,organism-based format,,CHEMBL1649448,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against Plasmodium falciparum IMT 10500 assessed as incorporation of [3H]hypoxanthine after 48 hrs by scintillation counter,IMT 10500,5.6,inactive,5.385,,50,24
CHEMBL76,CHLOROQUINE,4.0,319.88,0.0,4.81,CQ,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,IC50,'=',25.0,nM,7.6,,,UO_0000065,0,CHEMBL1667156,organism-based format,,CHEMBL1649448,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against Plasmodium falciparum IMT K14 assessed as incorporation of [3H]hypoxanthine after 48 hrs by scintillation counter,IMT K14,7.6,high_potency,6.89,,1556,19
CHEMBL1669067,,,224.33,0.0,2.44,5c,O=c1ccnc(SCC2CCCCC2)[nH]1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,0,CHEMBL1669846,organism-based format,,CHEMBL1667784,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloquine-resistant Plasmodium falciparum T9.94 infected in human erythrocyte assessed as decrease in parasite growth after 48 hrs by microscopy,T9/94,5.0,inactive,5.0,CQR,1,41
CHEMBL226767,,,389.5,0.0,4.66,33,CC(C)NC(=N)c1cccc(-c2cc(-c3cccc(C(=N)NC(C)C)c3)on2)c1,IC50,'=',43.1,nM,7.37,,,UO_0000065,0,CHEMBL916650,organism-based format,,CHEMBL1139863,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,7.37,active,7.37,CQR,1,5948
CHEMBL243454,,,645.92,2.0,8.52,9,CCCN(CCC)C(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC5(CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C)OOC1(CCCCC1)OO5,IC50,'=',178.86,nM,6.75,,,UO_0000065,0,CHEMBL895775,organism-based format,,CHEMBL1148828,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum D6,D6,6.75,active,6.75,,3,2297
CHEMBL272416,,,263.77,0.0,3.3,1,CC(C)NCCNc1ccnc2cc(Cl)ccc12,IC50,'=',63.2,nM,7.2,,,UO_0000065,0,CHEMBL1112747,organism-based format,,CHEMBL1157095,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-susceptible Plasmodium falciparum L1 infected in human erythrocytes assessed as inhibition of [3H]hypoxanthine uptake after 48 hrs,L1,7.2,active,7.2,CQS,17,6
CHEMBL180671,,,377.53,1.0,5.95,1,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,IC50,'=',267.0,nM,6.57,,,UO_0000065,0,CHEMBL1117326,organism-based format,,CHEMBL1157913,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum W2 by FACS assay,W2,6.57,active,6.57,,2,5923
CHEMBL3104865,,,464.43,0.0,3.26,21,COc1cc(C(=O)OCc2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)cc(OC)c1OC,IC50,'=',16000.0,nM,4.8,,,UO_0000065,0,CHEMBL3107617,organism-based format,,CHEMBL3102724,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-resistant ring stage Plasmodium falciparum Dd2 after 72 hrs by SYBR Green 1-based fluorescence assay,Dd2,4.8,inactive,4.8,CQR,1,3864
CHEMBL1079522,,,464.99,1.0,7.07,1c,CCCCCC(=O)OC1=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc2C1=O,IC50,'=',1.25,nM,8.9,,,UO_0000065,0,CHEMBL1112368,organism-based format,,CHEMBL1154273,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum Nigerian assessed as [3H]hypoxanthine uptake after 48 hrs by liquid scintillation counting,Nigerian,8.9,high_potency,8.9,,1,187
CHEMBL1079325,,,493.04,1.0,7.85,1d,CCCCCCCC(=O)OC1=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc2C1=O,IC50,'=',1.5,nM,8.82,,,UO_0000065,0,CHEMBL1112368,organism-based format,,CHEMBL1154273,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum Nigerian assessed as [3H]hypoxanthine uptake after 48 hrs by liquid scintillation counting,Nigerian,8.82,high_potency,8.82,,1,187
CHEMBL1078193,,,521.1,2.0,8.63,1f,CCCCCCCCCC(=O)OC1=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc2C1=O,IC50,'=',1.9,nM,8.72,,,UO_0000065,0,CHEMBL1112368,organism-based format,,CHEMBL1154273,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum Nigerian assessed as [3H]hypoxanthine uptake after 48 hrs by liquid scintillation counting,Nigerian,8.72,high_potency,8.72,,1,187
CHEMBL1078300,,,488.94,1.0,6.94,1h,O=C(OC1=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc2C1=O)c1ccc(F)cc1,IC50,'=',1.6,nM,8.8,,,UO_0000065,0,CHEMBL1112368,organism-based format,,CHEMBL1154273,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum Nigerian assessed as [3H]hypoxanthine uptake after 48 hrs by liquid scintillation counting,Nigerian,8.8,high_potency,8.8,,1,187
CHEMBL1078759,,,394.9,1.0,5.98,3a,CCOC1=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc2C1=O,IC50,'=',5.55,nM,8.26,,,UO_0000065,0,CHEMBL1112368,organism-based format,,CHEMBL1154273,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum Nigerian assessed as [3H]hypoxanthine uptake after 48 hrs by liquid scintillation counting,Nigerian,8.26,high_potency,8.26,,1,187
CHEMBL4867274,,,239.28,0.0,2.62,3c,Cc1ccc(-n2c(N)nc3ccccc32)c(O)c1,IC50,'=',81.0,nM,7.09,,,UO_0000065,0,CHEMBL4838823,organism-based format,,CHEMBL4837227,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against artemisinin-resistant Plasmodium falciparum Cam3.II^C580Y expressing K13 mutant assessed as reduction in parasite growth measured after 72 hrs by Monash assay based fluorescence analysis,Cam3.II^C580Y,7.09,active,7.09,ARTR,6,6
CHEMBL4850193,,,253.31,0.0,2.93,3q,Cc1cc(C)c(O)c(-n2c(N)nc3ccccc32)c1,IC50,'=',139.0,nM,6.86,,,UO_0000065,0,CHEMBL4838823,organism-based format,,CHEMBL4837227,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against artemisinin-resistant Plasmodium falciparum Cam3.II^C580Y expressing K13 mutant assessed as reduction in parasite growth measured after 72 hrs by Monash assay based fluorescence analysis,Cam3.II^C580Y,6.86,active,6.86,ARTR,3,6
CHEMBL575523,,,370.88,0.0,4.12,7,CCN(CCN)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,IC50,'=',5.47,nM,8.26,,,UO_0000065,0,CHEMBL1037602,organism-based format,,CHEMBL1154601,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as inhibition of parasite growth after 48 hrs by [3H]hypoxanthine reuptake assay,K1,8.26,high_potency,8.26,CQR,2,5948
CHEMBL573295,,,506.08,2.0,6.15,12,CCN(CCNC(=S)Nc1ccccc1)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,IC50,'=',6.5,nM,8.19,,,UO_0000065,0,CHEMBL1037602,organism-based format,,CHEMBL1154601,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as inhibition of parasite growth after 48 hrs by [3H]hypoxanthine reuptake assay,K1,8.19,high_potency,8.19,CQR,2,5948
CHEMBL572594,,,474.01,1.0,5.77,13,CCN(CCNC(=N)c1ccccc1)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,IC50,'=',48.4,nM,7.32,,,UO_0000065,0,CHEMBL1037601,organism-based format,,CHEMBL1154601,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-susceptible Plasmodium falciparum 3D7 assessed as inhibition of parasite growth after 48 hrs by [3H]hypoxanthine reuptake assay,3D7,7.32,active,7.32,CQS,2,7375
CHEMBL2430904,,,456.03,1.0,7.07,5u,Clc1ccc2c(c1)/c(=N/c1ccc(-c3ccccc3)cc1)ccn2CCCN1CCCCC1,IC50,'=',99.7,nM,7.0,,,UO_0000065,0,CHEMBL2433759,organism-based format,,CHEMBL2429868,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against blood stage of chloroquine-resistant Plasmodium falciparum W2 infected in human RBC assessed as parasite growth inhibition after 48 hrs by flow cytometric analysis,W2,7.0,active,7.0,CQR,1,5923
CHEMBL2430902,,,477.57,1.0,7.29,5s,CCN(CC)CCCn1cc/c(=N\c2ccc(-c3ccccc3)cc2)c2ccc(C(F)(F)F)cc21,IC50,'=',144.0,nM,6.84,,,UO_0000065,0,CHEMBL2433759,organism-based format,,CHEMBL2429868,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against blood stage of chloroquine-resistant Plasmodium falciparum W2 infected in human RBC assessed as parasite growth inhibition after 48 hrs by flow cytometric analysis,W2,6.84,active,6.84,CQR,1,5923
CHEMBL2431011,,,277.24,0.0,1.1,7a,O=C(CSC(c1ccccc1)P(=O)(O)O)NO,IC50,'=',3770.0,nM,5.42,,,UO_0000065,0,CHEMBL2434041,organism-based format,,CHEMBL2429741,1,Scientific Literature,J Med Chem,,Antimicrobial activity against chloroquine-resistant blood stage forms of Plasmodium falciparum Dd2 after 3 days by HRP2-based ELISA,Dd2,5.42,inactive,5.42,CQR,2,3864
CHEMBL295759,,,368.46,0.0,2.45,40,Cc1c2[nH]c3ccccc3c2cc[n+]1C,IC50,'=',5100.0,nM,5.29,,,UO_0000065,0,CHEMBL1068615,organism-based format,,CHEMBL1152627,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1,K1,5.29,inactive,5.29,"CQR, PYRR",1,5948
CHEMBL1830118,,,309.2,0.0,1.81,5bC,CN(O)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(O)O,IC50,'=',122.0,nM,6.91,,,UO_0000065,0,CHEMBL2434042,organism-based format,,CHEMBL2429741,1,Scientific Literature,J Med Chem,,Antimicrobial activity against chloroquine-sensitive blood stage forms of Plasmodium falciparum 3D7 after 3 days by HRP2-based ELISA,3D7,6.91,active,6.915,CQS,6,7375
CHEMBL270500,,,244.34,0.0,2.05,31b,c1cc(N2CCCCC2)ccc1NC1=NCCN1,IC50,'=',12000.0,nM,4.92,,,UO_0000065,0,CHEMBL933420,organism-based format,,CHEMBL1141653,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 in [3H]hypoxanthine incorporation assay,K1,4.92,inactive,4.92,,1,5948
CHEMBL428080,,,405.03,1.0,5.16,6a,CCN(CC)CCCN(CCCN(CC)CC)c1ccnc2cc(Cl)ccc12,IC50,'=',96.6,nM,7.01,,,UO_0000065,0,CHEMBL928292,organism-based format,,CHEMBL1144696,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum GCO3 after 72 hrs by SYBR green 1 assay,GCO3,7.02,active,7.02,CQS,4,66
CHEMBL405318,,,391.0,1.0,5.13,5c,CCN(CC)CCCN(CC)CCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',87.4,nM,7.06,,,UO_0000065,0,CHEMBL928292,organism-based format,,CHEMBL1144696,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum GCO3 after 72 hrs by SYBR green 1 assay,GCO3,7.06,active,7.06,CQS,4,66
CHEMBL259983,,,362.95,0.0,4.4,4c,CCN(CC)CCCNCCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',139.0,nM,6.86,,,UO_0000065,0,CHEMBL928292,organism-based format,,CHEMBL1144696,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum GCO3 after 72 hrs by SYBR green 1 assay,GCO3,6.86,active,6.86,CQS,4,66
CHEMBL258590,,,317.86,0.0,4.61,17b,CC(C)NC1CCC(Nc2ccnc3cc(Cl)ccc23)CC1,IC50,'=',66.0,nM,7.18,,,UO_0000065,0,CHEMBL928293,organism-based format,,CHEMBL1144696,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum FCB after 72 hrs by SYBR green 1 assay,FCB,7.18,active,7.18,CQR,4,56
CHEMBL405944,,,385.48,0.0,2.33,11d,O=S(=O)(C1CC1)N1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,IC50,'=',3.52,nM,8.45,,,UO_0000065,0,CHEMBL928090,organism-based format,,CHEMBL1142435,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7,3D7,8.45,high_potency,8.45,,1,7375
CHEMBL207675,SODIUM ARESUNATE,,406.41,0.0,2.6,"2, artesunate",C[C@H]1[C@H](OC(=O)CCC(=O)[O-])O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.7,nM,9.15,,,UO_0000065,0,CHEMBL935586,organism-based format,,CHEMBL1142435,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,9.15,high_potency,8.775,,22,5948
CHEMBL1682572,,,945.25,3.0,3.79,8{15},CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=S)Nc2cccc(F)c2)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',115.6,nM,6.94,,,UO_0000065,0,CHEMBL1687070,organism-based format,,CHEMBL1681728,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum TM91C235 assessed as inhibition of [3H]hypoxanthine incorporation after 96 hrs by microtiter plate scintillation counting,TM91-C235,6.94,active,6.94,MDR,3,580
CHEMBL2419448,,,461.73,0.0,4.55,1g,C[n+]1c(/C=C/c2c[nH]c3ccccc23)cc(N)c2ccc(Cl)cc21,IC50,'=',190.0,nM,6.72,,,UO_0000065,0,CHEMBL2421415,organism-based format,,CHEMBL2417386,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1 infected in RBC assessed as growth inhibition after 48 hrs by SYBR Green-I fluorescence assay,K1,6.72,active,6.72,,2,5948
CHEMBL258071,,,236.27,0.0,3.26,4d,c1ccc(C2OOC3(CCCCC3)OO2)cc1,IC50,'=',1820.0,nM,5.74,,,UO_0000065,0,CHEMBL948168,organism-based format,,CHEMBL1142270,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum W2 in parasite LDH assay,W2,5.74,inactive,5.74,,2,5923
CHEMBL399032,,,532.9,2.0,5.57,5e,C/C(CC(=O)c1ccc(Br)cc1)=N\NC(=S)NCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',2000.0,nM,5.7,,,UO_0000065,0,CHEMBL941959,organism-based format,,CHEMBL1140574,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2,W2,5.7,inactive,5.7,CQR,4,5923
